smiles,iupac
CC1=C(C(=O)Nc2ccc(F)cc2)[C@@H](c2cccc([N+](=O)[O-])c2)C2=C(CCCC2=O)N1,"(4S)-N-(4-fluorophenyl)-2-methyl-4-(3-nitrophenyl)-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxamide"
OC1(C2CCO2)CC1,1-(oxetan-2-yl)cyclopropan-1-ol
CN(CCc1ccccc1)C(=O)Cc1cc(CCC(=O)O)cc2c(-c3ccccc3)cccc12,3-[4-[2-[methyl(2-phenylethyl)amino]-2-oxoethyl]-8-phenylnaphthalen-2-yl]propanoic acid
CC(O)C(NC(=O)CCN)C(=O)NC(Cc1cn(C=O)c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)N(C)Cc1ccccc1,2-(3-aminopropanoylamino)-N-[1-[[1-[benzyl(methyl)amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-(1-formylindol-3-yl)-1-oxopropan-2-yl]-3-hydroxybutanamide
CC(C)Nc1ccc2nc(C3CCN(CC(=O)O)CC3)nn2c1,"2-[4-[6-(propan-2-ylamino)-[1,2,4]triazolo[1,5-a]pyridin-2-yl]piperidin-1-yl]acetic acid"
CN(Cc1ccccc1)c1ccc(C(=O)O)cc1NC(=O)c1cccc(Cl)c1,4-[benzyl(methyl)amino]-3-[(3-chlorobenzoyl)amino]benzoic acid
CCC1c2cc3n(c(=O)c2COC1O)Cc1c-3nc2ccccc2c1Cl,"10-chloro-19-ethyl-18-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaen-14-one"
COc1ccc(F)cc1C(O)CNCC1CCCO1,1-(5-fluoro-2-methoxyphenyl)-2-(oxolan-2-ylmethylamino)ethanol
COCCNS(=O)(=O)c1ccc(Br)c(C(=O)N(C)Cc2ccc(OC)cc2)c1,2-bromo-5-(2-methoxyethylsulfamoyl)-N-[(4-methoxyphenyl)methyl]-N-methylbenzamide
CN(C)S(=O)(=O)c1ccc(Nc2nc(C3CC3)nc3c2nnn3Cc2ccccc2Cl)cc1,"4-[[3-[(2-chlorophenyl)methyl]-5-cyclopropyltriazolo[4,5-d]pyrimidin-7-yl]amino]-N,N-dimethylbenzenesulfonamide"
O=C(C=C1Nc2ncccc2N=C1CC(=O)c1ccccc1)c1ccccc1,"2-[3-(2-hydroxy-2-phenylethenyl)pyrido[2,3-b]pyrazin-2-yl]-1-phenylethanone"
O=C(Cc1ccc(N2CCNC2=O)cc1)NCc1nnc(SCC2CCCCC2)n1-c1ccc(F)cc1,"N-[[5-(cyclohexylmethylsulfanyl)-4-(4-fluorophenyl)-1,2,4-triazol-3-yl]methyl]-2-[4-(2-oxoimidazolidin-1-yl)phenyl]acetamide"
CCCN(Cc1nnc(-c2ccco2)o1)C(=O)c1ccc(C)[nH]c1=O,"N-[[5-(furan-2-yl)-1,3,4-oxadiazol-2-yl]methyl]-6-methyl-2-oxo-N-propyl-1H-pyridine-3-carboxamide"
COc1ccc(C2C3=C(O)CCCC3=Nc3nc(SCc4ccc(C(=O)O)cc4)nn32)cc1OC,"4-[[9-(3,4-dimethoxyphenyl)-8-oxo-5,6,7,9-tetrahydro-4H-[1,2,4]triazolo[5,1-b]quinazolin-2-yl]sulfanylmethyl]benzoic acid"
CCNC(Cc1sccc1Br)c1ccc(F)cc1F,"2-(3-bromothiophen-2-yl)-1-(2,4-difluorophenyl)-N-ethylethanamine"
CCc1ccc(CN2CCc3c(C(=O)N4CCCN(C)CC4)csc3C2)nc1,"[6-[(5-ethyl-2-pyridinyl)methyl]-5,7-dihydro-4H-thieno[2,3-c]pyridin-3-yl]-(4-methyl-1,4-diazepan-1-yl)methanone"
CCOc1ccc(CNc2nc3[nH]c(CNc4ccc(Br)cc4)cc(=O)n3n2)cc1,"5-[(4-bromoanilino)methyl]-2-[(4-ethoxyphenyl)methylamino]-1H-[1,2,4]triazolo[1,5-a]pyrimidin-7-one"
Cn1c(=O)n(-c2cccc(Cl)c2)c(=O)c2ccc(NCCO)cc21,"3-(3-chlorophenyl)-7-(2-hydroxyethylamino)-1-methylquinazoline-2,4-dione"
Cc1ccc(Cn2nc3ccc(S(=O)(=O)N4CCSCC4)cn3c2=O)cc1,"2-[(4-methylphenyl)methyl]-6-thiomorpholin-4-ylsulfonyl-[1,2,4]triazolo[4,3-a]pyridin-3-one"
O=C(NCCN1CCOCC1)c1ccc(Cl)c(S(=O)(=O)N2CCCCCC2)c1,3-(azepan-1-ylsulfonyl)-4-chloro-N-(2-morpholin-4-ylethyl)benzamide
C[N+](C)(CCCCCCCCCCC[Si](C)(C)C)CCCP(=O)(O)O,dimethyl-(3-phosphonopropyl)-(11-trimethylsilylundecyl)azanium
Cc1ccc(C)c(Nc2nccc(NCCc3cccc(Cl)c3)n2)c1,"4-N-[2-(3-chlorophenyl)ethyl]-2-N-(2,5-dimethylphenyl)pyrimidine-2,4-diamine"
C[C@H]1CCCCN1Cc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1Cl,"7-[(2-chlorophenyl)methyl]-1,3-dimethyl-8-[[(2S)-2-methylpiperidin-1-yl]methyl]purine-2,6-dione"
CC(CO)C(C)NC(Cc1cccs1)c1cccs1,"3-(1,2-dithiophen-2-ylethylamino)-2-methylbutan-1-ol"
COCCCN(C)c1n[nH]c(N)n1,"3-N-(3-methoxypropyl)-3-N-methyl-1H-1,2,4-triazole-3,5-diamine"
Fc1ccc(C2=NNC(c3ccc(Cl)cc3)C2)cc1,"5-(4-chlorophenyl)-3-(4-fluorophenyl)-4,5-dihydro-1H-pyrazole"
Cc1ccn(-c2ccccc2NC2CCN(Cc3ccncc3)CC2)n1,N-[2-(3-methylpyrazol-1-yl)phenyl]-1-(pyridin-4-ylmethyl)piperidin-4-amine
CC1(O)CC2CCC21,2-methylbicyclo[2.2.0]hexan-2-ol
NC(=O)c1cn(C2CN(S(=O)(=O)c3ccc(Cl)c(Cl)c3)C2)nn1,"1-[1-(3,4-dichlorophenyl)sulfonylazetidin-3-yl]triazole-4-carboxamide"
CC1C2C(O)C1C1OC12,"7-methyl-3-oxatricyclo[3.1.1.02,4]heptan-6-ol"
O=C(NCc1cn2ccsc2n1)c1cc2c(F)cccc2[nH]1,"4-fluoro-N-(imidazo[2,1-b][1,3]thiazol-6-ylmethyl)-1H-indole-2-carboxamide"
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3C(CC[C@]12C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@@H]3O,"(4R)-4-[(3R,5S,7S,8R,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoate"
C=C1[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](OC(=O)c2ccc(-c3ccccc3)cc2)C[C@@H]1n1cnc2c(Cl)nc(NC(=O)OC(C)(C)C)nc21,"[(1S,2R,4S)-2-[[tert-butyl(diphenyl)silyl]oxymethyl]-4-[6-chloro-2-[(2-methylpropan-2-yl)oxycarbonylamino]purin-9-yl]-3-methylidenecyclopentyl] 4-phenylbenzoate"
CCC(C)(C)c1ccc(O[C@@H](C(=O)Nc2cccc(C(=O)NC3=NN(c4ccccc4)C(=O)C3)c2)C(C)C)cc1,3-[[(2R)-3-methyl-2-[4-(2-methylbutan-2-yl)phenoxy]butanoyl]amino]-N-(5-oxo-1-phenyl-4H-pyrazol-3-yl)benzamide
Nc1cccc(OCCCNC[C@H]2COc3ccc(O)cc3O2)c1,"(3S)-3-[[3-(3-aminophenoxy)propylamino]methyl]-2,3-dihydro-1,4-benzodioxin-6-ol"
Cc1nn(C)c(C)c1CC(=O)N(Cc1ccccc1)C(C)C1CC1,"N-benzyl-N-(1-cyclopropylethyl)-2-(1,3,5-trimethylpyrazol-4-yl)acetamide"
Cc1nc2ccccc2c2oc(C(=O)NCC3COc4ccccc4O3)cc12,"N-(2,3-dihydro-1,4-benzodioxin-3-ylmethyl)-4-methylfuro[3,2-c]quinoline-2-carboxamide"
COc1ccc(N(CC(=O)Nc2ccccc2C(=O)O)S(C)(=O)=O)cc1,2-[[2-(4-methoxy-N-methylsulfonylanilino)acetyl]amino]benzoic acid
O=C(Nc1nn[nH]n1)c1ccc(Cn2nc(C3CCCCC3)cc2-c2ccc(OC(F)(F)F)cc2)cc1,4-[[3-cyclohexyl-5-[4-(trifluoromethoxy)phenyl]pyrazol-1-yl]methyl]-N-(2H-tetrazol-5-yl)benzamide
CC(C)N1CCC(C(=O)N2CCC(CC(=O)NCCc3ccccc3F)CC2)CC1,N-[2-(2-fluorophenyl)ethyl]-2-[1-(1-propan-2-ylpiperidine-4-carbonyl)piperidin-4-yl]acetamide
CC(NC(=O)C(C)C1CNC1)c1ccc(S(N)(=O)=O)cc1,2-(azetidin-3-yl)-N-[1-(4-sulfamoylphenyl)ethyl]propanamide
CCCc1ccccc1OCC(O)COc1ccc(C=C2SC(=O)NC2=O)cc1,"5-[[4-[2-hydroxy-3-(2-propylphenoxy)propoxy]phenyl]methylidene]-1,3-thiazolidine-2,4-dione"
COc1c(CC(=O)O)cc(F)cc1S(C)(=O)=O,2-(5-fluoro-2-methoxy-3-methylsulfonylphenyl)acetic acid
CN1CCN(S(=O)(=O)c2ccc(NC(=O)COCC(=O)O)cc2)CC1,2-[2-[4-(4-methylpiperazin-1-yl)sulfonylanilino]-2-oxoethoxy]acetic acid
CC[C@H](C(=O)NC1CCCC1)N(CCc1ccccc1)C(=O)CN(c1ccc(OC)c(Cl)c1)S(=O)(=O)c1ccccc1,(2R)-2-[[2-[N-(benzenesulfonyl)-3-chloro-4-methoxyanilino]acetyl]-(2-phenylethyl)amino]-N-cyclopentylbutanamide
C1CCC2CC2COC1,3-oxabicyclo[6.1.0]nonane
CC1CN(C(C)CO)C(=O)c2ccccc2-c2ccccc2COC1CN(C)S(=O)(=O)c1ccsc1,"N-[[13-(1-hydroxypropan-2-yl)-11-methyl-14-oxo-9-oxa-13-azatricyclo[13.4.0.02,7]nonadeca-1(19),2,4,6,15,17-hexaen-10-yl]methyl]-N-methylthiophene-3-sulfonamide"
CC(CC(=O)C(=O)c1ccccc1)c1ccc(OC(C)c2ccccc2)cc1,"1-phenyl-4-[4-(1-phenylethoxy)phenyl]pentane-1,2-dione"
c1ccc(C(c2ccc(CN3CCNCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,1-[[4-[1-adamantyl(phenyl)methyl]phenyl]methyl]piperazine
CC1CN(C(C)CO)C(=O)c2cccc(NS(=O)(=O)c3ccc(F)cc3)c2OC1CN(C)Cc1ccc(Oc2ccccc2)cc1,"4-fluoro-N-[5-(1-hydroxypropan-2-yl)-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]benzenesulfonamide"
CSc1nnc(CC2CCN(c3cc(NC(C)C)ncn3)CC2)n1C,"6-[4-[(4-methyl-5-methylsulfanyl-1,2,4-triazol-3-yl)methyl]piperidin-1-yl]-N-propan-2-ylpyrimidin-4-amine"
CN(C)CCC=C(c1ccc(Cl)cc1)c1ccc(CCCc2ccc(C(=CCCN(C)C)c3ccc(Cl)cc3)cc2)cc1,"4-(4-chlorophenyl)-4-[4-[3-[4-[1-(4-chlorophenyl)-4-(dimethylamino)but-1-enyl]phenyl]propyl]phenyl]-N,N-dimethylbut-3-en-1-amine"
Cc1ccccc1C(=O)Nc1nc(NC(=O)c2cccc(N=[N+]=[N-])c2)n(-c2ccccc2)n1,"N-[5-[(3-azidobenzoyl)amino]-1-phenyl-1,2,4-triazol-3-yl]-2-methylbenzamide"
CNC1(c2ccccc2)CCC2(CC1)CN(c1cnc(NC(=O)c3ccccc3)nc1)C(=O)N2,"N-[5-[8-(methylamino)-2-oxo-8-phenyl-1,3-diazaspiro[4.5]decan-3-yl]pyrimidin-2-yl]benzamide"
CC(C)CC(=O)[C@@H]1CCCN(Cc2nc(C(c3ccccc3)c3ccccc3)no2)C1,"1-[(3R)-1-[(3-benzhydryl-1,2,4-oxadiazol-5-yl)methyl]piperidin-3-yl]-3-methylbutan-1-one"
COc1cc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C(C)C)CC(=O)N23)ccc1OC(C)C,"(2R,8S)-2-(3-methoxy-4-propan-2-yloxyphenyl)-6-propan-2-yl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione"
O=C(N[C@]1(C(=O)O)CCSC1)[C@H]1OCCc2ccccc21,"(3S)-3-[[(1S)-3,4-dihydro-1H-isochromene-1-carbonyl]amino]thiolane-3-carboxylic acid"
COC[C@H]1C[C@@H](c2ncc(-c3ccc4c(c3)COc3cc5c(ccc6[nH]c([C@@H]7CCCN7C(=O)[C@H](NC(=O)O)c7ccccc7)nc65)cc3-4)[nH]2)N(C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)C1,"[(1R)-2-[(2S)-2-[17-[2-[(2S,4S)-1-[(2S,3R)-3-methoxy-2-(methoxycarbonylamino)butanoyl]-4-(methoxymethyl)pyrrolidin-2-yl]-1H-imidazol-5-yl]-21-oxa-5,7-diazapentacyclo[11.8.0.03,11.04,8.014,19]henicosa-1(13),2,4(8),5,9,11,14(19),15,17-nonaen-6-yl]pyrrolidin-1-yl]-2-oxo-1-phenylethyl]carbamic acid"
O=C(Nc1cccc2cc(Br)cnc12)C1CC=CC1,N-(3-bromoquinolin-8-yl)cyclopent-3-ene-1-carboxamide
CCC1=C(C)c2nc1cc1[nH]c(c(C)c1CC)c(-c1ccccc1-c1c3nc(cc4[nH]c(c(C)c4CC)c(-c4ccccc4C4OCC(C)(C)CO4)c4nc(cc5[nH]c1c(C)c5CC)C(CC)=C4C)C(CC)=C3C)c1nc(cc3[nH]c(c(C)c3CC)c2-c2ccc(C)cc2)C(CC)=C1C,"5-[2-(5,5-dimethyl-1,3-dioxan-2-yl)phenyl]-2,8,12,18-tetraethyl-3,7,13,17-tetramethyl-15-[2-[2,8,12,18-tetraethyl-3,7,13,17-tetramethyl-15-(4-methylphenyl)-21,23-dihydroporphyrin-5-yl]phenyl]-21,23-dihydroporphyrin"
COc1ccc(C(=O)Cc2ccncc2Br)n2nc(C3(CO)CC3)nc12,"2-(3-bromo-4-pyridinyl)-1-[2-[1-(hydroxymethyl)cyclopropyl]-8-methoxy-[1,2,4]triazolo[1,5-a]pyridin-5-yl]ethanone"
COc1ccccc1C(=O)N[C@H](CCSC)C(=O)Nc1ccc(-c2cn3ccsc3n2)cc1,"N-[(2R)-1-(4-imidazo[2,1-b][1,3]thiazol-6-ylanilino)-4-methylsulfanyl-1-oxobutan-2-yl]-2-methoxybenzamide"
CCOC(=O)[C@@]1(Cc2ccccc2F)CCCN(CCCC(F)(F)F)C1,"ethyl (3R)-3-[(2-fluorophenyl)methyl]-1-(4,4,4-trifluorobutyl)piperidine-3-carboxylate"
COCC(O)CCNC(=O)CNC(=O)c1ccco1,N-[2-[(3-hydroxy-4-methoxybutyl)amino]-2-oxoethyl]furan-2-carboxamide
COC(C)c1cccc(-c2ccc(N3CCN(C)CC3)nn2)c1,3-[3-(1-methoxyethyl)phenyl]-6-(4-methylpiperazin-1-yl)pyridazine
Cc1nnc(CN(Cc2ccc(F)cc2F)C2CC2)o1,"N-[(2,4-difluorophenyl)methyl]-N-[(5-methyl-1,3,4-oxadiazol-2-yl)methyl]cyclopropanamine"
CC(C)(C)CC1CCO1,"2-(2,2-dimethylpropyl)oxetane"
Cc1cccc(NC(=O)c2coc(-c3ccc(Cl)cc3)c2)c1,5-(4-chlorophenyl)-N-(3-methylphenyl)furan-3-carboxamide
C[C@@H](Sc1ccc(Cl)cc1)C(=O)N[C@H]1C[C@H]2CC[C@H]1C2,"(2R)-N-[(1S,2S,4S)-2-bicyclo[2.2.1]heptanyl]-2-(4-chlorophenyl)sulfanylpropanamide"
O=C(NC[C@H]1CCCN1c1ccccc1)c1ccc(Br)o1,5-bromo-N-[[(2R)-1-phenylpyrrolidin-2-yl]methyl]furan-2-carboxamide
CCOc1cccc(C(=O)NCCCN2CCOCC2)c1,3-ethoxy-N-(3-morpholin-4-ylpropyl)benzamide
CCCCCCn1cnc2c(c1=O)c1nc3ccccc3nc1n2Cc1ccc(F)cc1,"17-[(4-fluorophenyl)methyl]-13-hexyl-2,9,13,15,17-pentazatetracyclo[8.7.0.03,8.011,16]heptadeca-1,3,5,7,9,11(16),14-heptaen-12-one"
CC1CCC(NC(=O)CCNC(=O)C(C)(C)C)CC1,"2,2-dimethyl-N-[3-[(4-methylcyclohexyl)amino]-3-oxopropyl]propanamide"
CC[C@@H]1CCCCN1S(=O)(=O)c1ccc(C(=O)Nc2ccc3scnc3c2)cc1,"N-(1,3-benzothiazol-5-yl)-4-[(2R)-2-ethylpiperidin-1-yl]sulfonylbenzamide"
CC(C)(C)OC(=O)N1CC2CC1CN2S(=O)(=O)c1ccc(C(C)(C)C)cc1,"tert-butyl 5-(4-tert-butylphenyl)sulfonyl-2,5-diazabicyclo[2.2.1]heptane-2-carboxylate"
O=c1cccc2n1C[C@H]1C[C@@H]2CN(Cc2ccc([N+](=O)[O-])cc2)C1,"(1R,9S)-11-[(4-nitrophenyl)methyl]-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one"
COc1cccc(N2C(=O)[C@H](c3ccccc3)N(C)C2=O)c1,"(5S)-3-(3-methoxyphenyl)-1-methyl-5-phenylimidazolidine-2,4-dione"
Cc1ccc(-c2ccnc(Nc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)n2)cn1,N-[4-methyl-3-[[4-(6-methyl-3-pyridinyl)pyrimidin-2-yl]amino]phenyl]-4-[(4-methylpiperazin-1-yl)methyl]benzamide
CCC(CC)Nc1nc(SC)nc(Cl)c1C=O,4-chloro-2-methylsulfanyl-6-(pentan-3-ylamino)pyrimidine-5-carbaldehyde
CCc1cnc(N)nc1N(C)Cc1ccccc1CN1CCCC1,"5-ethyl-4-N-methyl-4-N-[[2-(pyrrolidin-1-ylmethyl)phenyl]methyl]pyrimidine-2,4-diamine"
CC[C@@H]1CNC[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,"6-[(3S,4S)-4-ethylpyrrolidin-3-yl]-1-(oxan-4-yl)-5H-pyrazolo[5,4-d]pyrimidin-4-one"
COc1ccc(C2(c3ccccc3)C=c3c(c4c(c5ccc6c(c35)CCCC=6)OC=CC=4)=CC2)cc1,"11-(4-methoxyphenyl)-11-phenyl-3-oxapentacyclo[12.8.0.02,7.08,13.015,20]docosa-1,4,6,8,12,14,19,21-octaene"
COCCn1c(=NC(=O)CN(C)S(C)(=O)=O)sc2cccc(F)c21,"N-[4-fluoro-3-(2-methoxyethyl)-1,3-benzothiazol-2-ylidene]-2-[methyl(methylsulfonyl)amino]acetamide"
Cc1ccc(CN(C)C(=S)Nc2ccc(F)cc2)cc1,3-(4-fluorophenyl)-1-methyl-1-[(4-methylphenyl)methyl]thiourea
CC(C)C1C(=O)NC(C)(C)C(=O)N1c1ccc(Br)cc1F,"1-(4-bromo-2-fluorophenyl)-3,3-dimethyl-6-propan-2-ylpiperazine-2,5-dione"
CC(NC(=O)C(O)c1cc(F)cc(F)c1)C(=O)Nc1cc(C(C)(C)c2ccc([N+](=O)[O-])cc2)[nH]n1,"2-[[2-(3,5-difluorophenyl)-2-hydroxyacetyl]amino]-N-[5-[2-(4-nitrophenyl)propan-2-yl]-1H-pyrazol-3-yl]propanamide"
Cc1cccc2c(=O)cc(C(=O)Nc3ccc(F)cc3)oc12,N-(4-fluorophenyl)-8-methyl-4-oxochromene-2-carboxamide
OCCOc1cccc(O)c1,3-(2-hydroxyethoxy)phenol
O=S(=O)(c1cccc(C(F)(F)F)c1)n1cc(C2=CCCNC2)c2ccccc21,"3-(1,2,3,6-tetrahydropyridin-5-yl)-1-[3-(trifluoromethyl)phenyl]sulfonylindole"
CC(C)(C)c1ncc2c(n1)CCCN2,"2-tert-butyl-5,6,7,8-tetrahydropyrido[3,2-d]pyrimidine"
CCCCN(CCO)c1cc(C)nc(NC)n1,2-[butyl-[6-methyl-2-(methylamino)pyrimidin-4-yl]amino]ethanol
Clc1ccc(CSc2nnc(CCCOc3ccc(Cl)cc3Cl)o2)c(Cl)c1,"2-[3-(2,4-dichlorophenoxy)propyl]-5-[(2,4-dichlorophenyl)methylsulfanyl]-1,3,4-oxadiazole"
COc1cccc(CN2CCN(CCC(C)C)[C@H](CCO)C2)c1OC,"2-[(2R)-4-[(2,3-dimethoxyphenyl)methyl]-1-(3-methylbutyl)piperazin-2-yl]ethanol"
COc1ccc(-c2nc(-c3ccccc3)n(CCN(C)C)c2CN(Cc2ccc(C(N)=O)c(O)c2)CC2CCCCC2)cc1,4-[[cyclohexylmethyl-[[3-[2-(dimethylamino)ethyl]-5-(4-methoxyphenyl)-2-phenylimidazol-4-yl]methyl]amino]methyl]-2-hydroxybenzamide
C=C(CC(O)C(CC1CCCCC1)NC(=O)C(CCCC)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(C)C,tert-butyl N-[1-[[1-[[1-cyclohexyl-3-hydroxy-5-(2-methylpropylcarbamoyl)hex-5-en-2-yl]amino]-1-oxohexan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]carbamate
CCOc1ccccc1C(=O)NC1CCN(c2cc(C(F)(F)F)nc(C)n2)CC1,2-ethoxy-N-[1-[2-methyl-6-(trifluoromethyl)pyrimidin-4-yl]piperidin-4-yl]benzamide
CC(C)(C)c1ccc(C(=O)NCC(=O)NCc2ccc(CN3CCCCC3)cc2)cc1,4-tert-butyl-N-[2-oxo-2-[[4-(piperidin-1-ylmethyl)phenyl]methylamino]ethyl]benzamide
Cc1[nH]c(SCC(=O)Nc2ccc(C(=O)O)cc2)nc(=O)c1C,"4-[[2-[(4,5-dimethyl-6-oxo-1H-pyrimidin-2-yl)sulfanyl]acetyl]amino]benzoic acid"
C=C(C)c1cn[nH]c1-c1nc2ccccc2[nH]1.CC(C)C,2-methylpropane;2-(4-prop-1-en-2-yl-1H-pyrazol-5-yl)-1H-benzimidazole
CN(CCOc1ccccc1F)C(=O)c1cnc2n(c1=O)CCS2,"N-[2-(2-fluorophenoxy)ethyl]-N-methyl-5-oxo-2,3-dihydro-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxamide"
NS(=O)(=O)c1ccc(N=Nc2c[nH]c(=O)c(O)c2)cc1,4-[(5-hydroxy-6-oxo-1H-pyridin-3-yl)diazenyl]benzenesulfonamide
Nc1nc2cnc(Cl)nc2n1Cc1ccc(-c2nc(C(F)(F)F)cn2C2CCC2)cc1,2-chloro-9-[[4-[1-cyclobutyl-4-(trifluoromethyl)imidazol-2-yl]phenyl]methyl]purin-8-amine
CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2Cl)C1=O,"(5S)-1-(2-chlorobenzoyl)-5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione"
C[C@]1(Cc2ccc3c(c2)OCO3)CCC(=O)N(CC(=O)NCCC(=O)O)C1,"3-[[2-[(5R)-5-(1,3-benzodioxol-5-ylmethyl)-5-methyl-2-oxopiperidin-1-yl]acetyl]amino]propanoic acid"
Cc1nc(C)c(C(=O)N(CC(=O)Nc2ccc(F)cc2)C(C)C)s1,"N-[2-(4-fluoroanilino)-2-oxoethyl]-2,4-dimethyl-N-propan-2-yl-1,3-thiazole-5-carboxamide"
CC(C)NC(=O)CO,2-hydroxy-N-propan-2-ylacetamide
O=C(Nc1ccc(N2CCC(N3CCCC3)CC2)cc1)c1cc2c(nn1)NCCN2Cc1cc(Cl)ccc1Cl,"5-[(2,5-dichlorophenyl)methyl]-N-[4-(4-pyrrolidin-1-ylpiperidin-1-yl)phenyl]-7,8-dihydro-6H-pyrazino[2,3-c]pyridazine-3-carboxamide"
CC(C)C1CCC2C3C=CC(C)(O)CCC3(C)CCC12CO,"3a-(hydroxymethyl)-5a,8-dimethyl-3-propan-2-yl-2,3,4,5,6,7,10a,10b-octahydro-1H-cyclohepta[e]inden-8-ol"
O=C1NCc2cccc(-c3cc4cc(OCc5ccccc5)ccc4[nH]3)c21,"7-(5-phenylmethoxy-1H-indol-2-yl)-2,3-dihydroisoindol-1-one"
COc1cccc(-n2cnnc2SCc2cc(Cl)c3c(c2)OCCCO3)c1,"3-[(6-chloro-3,4-dihydro-2H-1,5-benzodioxepin-8-yl)methylsulfanyl]-4-(3-methoxyphenyl)-1,2,4-triazole"
COc1c2ccc(C(=O)NC[C@H]3CCCN3c3nc4ccccc4o3)cc2nn1C,"N-[[(2R)-1-(1,3-benzoxazol-2-yl)pyrrolidin-2-yl]methyl]-3-methoxy-2-methylindazole-6-carboxamide"
NC(=O)C1CCOC1,oxolane-3-carboxamide
COc1ccccc1CNC(=O)CN1CCC(CO)CC1,2-[4-(hydroxymethyl)piperidin-1-yl]-N-[(2-methoxyphenyl)methyl]acetamide
Cn1cccc1C(=O)N1CC[C@@H](N)C1,[(3R)-3-aminopyrrolidin-1-yl]-(1-methylpyrrol-2-yl)methanone
COc1cccc(-c2cc(NC(=O)Nc3ccc(N(CCCl)CCCl)cc3)c3cc(OC)ccc3n2)c1,1-[4-[bis(2-chloroethyl)amino]phenyl]-3-[6-methoxy-2-(3-methoxyphenyl)quinolin-4-yl]urea
COc1ccc(S(=O)(=O)Nc2cncc(C(=O)Nc3ccc(Cl)cc3)c2)cc1OC,"N-(4-chlorophenyl)-5-[(3,4-dimethoxyphenyl)sulfonylamino]pyridine-3-carboxamide"
CC1CCCc2sc3nc(NCc4ccco4)n4ncnc4c3c21,"N-(furan-2-ylmethyl)-15-methyl-10-thia-3,5,6,8-tetrazatetracyclo[7.7.0.02,6.011,16]hexadeca-1(9),2,4,7,11(16)-pentaen-7-amine"
CCN(C[C@H]1CCOC1)C(=O)[C@H]1CCCN1S(C)(=O)=O,(2R)-N-ethyl-1-methylsulfonyl-N-[[(3R)-oxolan-3-yl]methyl]pyrrolidine-2-carboxamide
COc1ccc(CN2CCSCC2S(C)(=O)=O)cc1N,2-methoxy-5-[(3-methylsulfonylthiomorpholin-4-yl)methyl]aniline
CC1OC2CCCC2O1,"2-methyl-4,5,6,6a-tetrahydro-3aH-cyclopenta[d][1,3]dioxole"
O=C1CCOC1,oxolan-3-one
COc1ccc(-c2csc(NC(=O)C3=COCCO3)n2)c(OC)c1,"N-[4-(2,4-dimethoxyphenyl)-1,3-thiazol-2-yl]-2,3-dihydro-1,4-dioxine-5-carboxamide"
CCCN(CCC)CC(=O)Nc1ncc(Oc2cc(I)c(OC)cc2C(C)C)c(N)n1,N-[4-amino-5-(5-iodo-4-methoxy-2-propan-2-ylphenoxy)pyrimidin-2-yl]-2-(dipropylamino)acetamide
COc1cccc(CNC2CCN(Cc3ccsc3)CC2)n1,N-[(6-methoxy-2-pyridinyl)methyl]-1-(thiophen-3-ylmethyl)piperidin-4-amine
O=C(CSc1cn(CC(=O)N2CCOCC2)c2ccccc12)Nc1ccccc1F,N-(2-fluorophenyl)-2-[1-(2-morpholin-4-yl-2-oxoethyl)indol-3-yl]sulfanylacetamide
C1=[NH+]C2=CC3C(=CC2=C1)Cc1ccccc13,"4a,9-dihydroindeno[2,1-f]indol-3-ium"
Cc1ccc(-c2nnc(Cc3nc(C(C)(C)C)no3)o2)cc1C,"2-[(3-tert-butyl-1,2,4-oxadiazol-5-yl)methyl]-5-(3,4-dimethylphenyl)-1,3,4-oxadiazole"
